Date,Open,High,Low,Close,Adj Close,Volume
24-05-2016,18268.09961,18297.90039,18010,18177.30078,17634.625,33560
25-05-2016,18300,18560,18266.30078,18530.69922,17977.4707,28001
26-05-2016,18530,18670,18311.40039,18394.30078,17845.14453,129076
27-05-2016,18494,18799,18425.19922,18742.30078,18182.75391,27129
30-05-2016,18711,18811,18600,18741.69922,18182.16992,20513
31-05-2016,18839.40039,18849.19922,18270,18485.80078,17933.91406,64395
01-06-2016,18500,18809,18500,18713.19922,18154.52344,61178
02-06-2016,18701,18920,18652.09961,18806.80078,18245.33008,23820
03-06-2016,18806,18898,18626.19922,18787,18226.11719,36199
06-06-2016,18785,19065.5,18749,18994.90039,18427.8125,47867
07-06-2016,19090,19143.90039,18716.30078,18828.09961,18265.99219,31957
08-06-2016,18920,18920,18689.80078,18824.59961,18262.59766,15021
09-06-2016,18850,18888.09961,18538.19922,18584,18029.17773,14255
10-06-2016,18545.09961,18700,18434,18620.19922,18064.29883,27958
13-06-2016,18500,18552.69922,18277.69922,18447.69922,17896.94727,20386
14-06-2016,18475,18809.90039,18350,18753.69922,18193.8125,23041
15-06-2016,18780,18829.80078,18570,18637.19922,18080.78906,35005
16-06-2016,18600,18897,18505.40039,18827.69922,18265.60352,29359
17-06-2016,18830.09961,18893.59961,18675,18779.09961,18218.45313,22454
20-06-2016,18721.09961,18757.5,18610,18660.59961,18103.49414,20556
21-06-2016,18747,18830.80078,18636.69922,18713.19922,18154.52344,17417
22-06-2016,18695,18800,18675.80078,18787.59961,18226.69922,14449
23-06-2016,18711,18787.80078,18600.09961,18659.40039,18102.33008,21701
24-06-2016,18388,18726,18000,18662.19922,18105.04492,36750
27-06-2016,18662.19922,18748.30078,18430.30078,18710.69922,18152.09766,22888
28-06-2016,18690,19225.69922,18689.90039,19166.30078,18594.0957,42238
29-06-2016,19289.69922,19349.30078,19067.80078,19116.19922,18545.49023,32587
30-06-2016,19300,19306.90039,19133.19922,19222.40039,18648.52148,44664
01-07-2016,19222,19450,19050.19922,19155.09961,18583.23242,48199
04-07-2016,19350,19640,19250,19492.19922,18910.26563,41668
05-07-2016,19500,19500,19325.19922,19431.40039,18851.2793,20311
07-07-2016,19499,19649,19300,19593.09961,19008.15234,23864
08-07-2016,19600,19620,19400,19451.59961,18870.87891,29761
11-07-2016,19619.90039,19644.90039,19480,19546.09961,18962.55664,26337
12-07-2016,19502,19774.80078,19502,19677.09961,19089.64844,24552
13-07-2016,19621.80078,19700,19411,19536.59961,18953.33984,28527
14-07-2016,19521,19600,19450,19517.09961,18934.42188,20618
15-07-2016,19535,19865,19525,19781.09961,19190.54297,29759
18-07-2016,19800,19999,19800,19954.19922,19358.47461,23776
19-07-2016,19907,19980,19532,19709.90039,19121.4668,26915
20-07-2016,19655,19889.30078,19655,19849.80078,19257.19141,15313
21-07-2016,19750,19949,19700,19755,19165.21875,12331
22-07-2016,19825,19858.59961,19610,19812.5,19221.00391,15119
25-07-2016,19850,20040,19771.19922,19972.09961,19375.83789,23576
26-07-2016,19980,20149,19850,20112.19922,19511.75391,29166
27-07-2016,20132.40039,20445,20080,20339.80078,19732.56055,35615
28-07-2016,20499,21249,20460.09961,21099.80078,20469.875,136322
29-07-2016,21599,22520,21521.09961,22460.80078,21790.23828,199141
01-08-2016,22749.80078,22853.90039,22211.09961,22325.19922,21658.68555,89552
02-08-2016,22351.09961,22550,21800,21846.40039,21194.18164,48756
03-08-2016,21979.90039,22160.80078,21240.09961,21368.40039,20730.45313,63364
04-08-2016,21582.09961,21641.5,21005,21404,20764.98828,47594
05-08-2016,21600,22299,21516.40039,22223.19922,21559.73242,48333
08-08-2016,22430.90039,22480.80078,22079.19922,22431.69922,21762.00586,28994
09-08-2016,22489,22489,21765.80078,22082.40039,21423.13867,25730
10-08-2016,22082.40039,22087.30078,21620.30078,21739.69922,21090.66602,31457
11-08-2016,21735,22400,21525.19922,22268.30078,21603.48633,44439
12-08-2016,22359.90039,22523,22079.19922,22321.59961,21655.19336,32342
16-08-2016,22334.80078,22649,22141.19922,22461.69922,21791.11328,41238
17-08-2016,22500,22500,22212.09961,22348.09961,21680.90234,22529
18-08-2016,22348,22480.90039,22078.09961,22174.80078,21512.77734,20215
19-08-2016,22279,22399.90039,21713,21777.30078,21127.14453,30560
